"","AC","cve_Entidad","Entidad","cvd_Municipio","Municipio","cve_AGEB","cve_Manzana","Terrenos_totales","Superficie_total","Terrenos_con_actividad_forestal","Terrenos_con_actividad_pecuaria","Terrenos_con_actividad_agricola","Superfice_carto_agricola","Superficie_sembrada","Terreno_promedio_ha_total","Terreno_promedio_aricola","Porcentaje_terrenos_forestal","Porcentaje_terrenos_pecuario","Porcentaje_terrenos_agricola","Porcentaje_ocupado"
"805","07015002-4015","07","Chiapas","015","Cacahoatán","002-4","015","1017",814.3047,0,0,933,715.8196,593.8365,0.800692920353982,0.636480707395498,0,0,0.91740412979351,0.91740412979351
"806","07015002-4017","07","Chiapas","015","Cacahoatán","002-4","017","248",620.044,0,0,229,581.9115,482.7487,2.50017741935484,2.10807292576419,0,0,0.923387096774194,0.923387096774194
"807","07015002-4018","07","Chiapas","015","Cacahoatán","002-4","018","264",85.0023,0,0,225,69.9618,58.0165,0.643956818181818,0.425319058295964,0,0,0.852272727272727,0.852272727272727
"808","07015002-4019","07","Chiapas","015","Cacahoatán","002-4","019","289",229.9619,0,0,287,218.7791,181.4348,2.38714775086505,1.36545602836879,0,0,0.993079584775087,0.993079584775087
"809","07015002-4020","07","Chiapas","015","Cacahoatán","002-4","020","555",180.7215,0,0,496,159.8617,132.6189,0.325624324324324,0.267376814516129,0,0,0.893693693693694,0.893693693693694
"810","07015002-4021","07","Chiapas","015","Cacahoatán","002-4","021","718",704.6638,0,0,657,673.9746,559.1232,0.981425905292479,0.851024657534247,0,0,0.915041782729805,0.915041782729805
"811","07015002-4022","07","Chiapas","015","Cacahoatán","002-4","022","263",274.4729,0,0,226,234.2933,194.3668,1.04362319391635,0.860030088495575,0,0,0.859315589353612,0.859315589353612
"812","07015002-4023","07","Chiapas","015","Cacahoatán","002-4","023","423",414.3799,0,0,410,406.7694,337.5369,1.95924302600473,1.25452151589242,0,0,0.969267139479905,0.969267139479905
"813","07015002-4024","07","Chiapas","015","Cacahoatán","002-4","024","241",129.6766,0,0,240,128.8737,106.9128,0.538077178423237,0.44547,0,0,0.995850622406639,0.995850622406639
"814","07015002-4025","07","Chiapas","015","Cacahoatán","002-4","025","545",486.2398,1,0,469,428.2028,355.1172,1.78436623853211,0.914464102564103,0.0018348623853211,0,0.860550458715596,0.862385321100917
"815","07015002-4027","07","Chiapas","015","Cacahoatán","002-4","027","238",316.8776,0,0,236,314.9515,261.2809,1.33141848739496,1.10712245762712,0,0,0.991596638655462,0.991596638655462
"816","07015002-4028","07","Chiapas","015","Cacahoatán","002-4","028","13",26.015,0,0,13,26.015,21.5822,2.00115384615385,1.66016923076923,0,0,1,1
"817","07015002-4029","07","Chiapas","015","Cacahoatán","002-4","029","90",53.6391,0,0,90,53.6391,44.4986,0.59599,0.494428888888889,0,0,1,1
"818","07015002-4030","07","Chiapas","015","Cacahoatán","002-4","030","6",77.4322,0,0,6,77.4322,64.237,12.9053666666667,10.7061666666667,0,0,1,1
"819","07015002-4031","07","Chiapas","015","Cacahoatán","002-4","031","201",150.6722,0,0,181,145.8749,121.0032,1.49922587064677,0.771763407821229,0,0,0.900497512437811,0.900497512437811
"820","07015002-4033","07","Chiapas","015","Cacahoatán","002-4","033","134",41.9502,0,0,128,41.3721,34.322,0.313061194029851,0.268140625,0,0,0.955223880597015,0.955223880597015
"821","07015002-4035","07","Chiapas","015","Cacahoatán","002-4","035","1",93.6507,0,0,0,0,0,0,0,0,0,0,0
"822","07015002-4040","07","Chiapas","015","Cacahoatán","002-4","040","72",125.2159,0,0,71,123.6218,101.599,3.47821944444444,2.97973602150538,0,0,0.986111111111111,0.986111111111111
"823","07015002-4041","07","Chiapas","015","Cacahoatán","002-4","041","6",141.4815,0,0,2,34.4397,28.5708,23.58025,14.2854,0,0,0.333333333333333,0.333333333333333
"824","07015002-4043","07","Chiapas","015","Cacahoatán","002-4","043","242",274.2013,0,0,234,270.5673,224.4603,1.1330632231405,0.959232051282051,0,0,0.966942148760331,0.966942148760331
"825","07015003-9003","07","Chiapas","015","Cacahoatán","003-9","003","55",354.8672,2,0,51,317.7687,263.6179,6.45213090909091,5.16897843137255,0.0363636363636364,0,0.927272727272727,0.963636363636364
"826","07015003-9004","07","Chiapas","015","Cacahoatán","003-9","004","264",463.7511,0,0,242,457.2009,379.2893,1.75663295454545,1.56731115702479,0,0,0.916666666666667,0.916666666666667
"827","07015003-9008","07","Chiapas","015","Cacahoatán","003-9","008","280",92.3957,0,0,154,73.0679,60.6901,0.329984642857143,0.394091558441558,0,0,0.55,0.55
"828","07015003-9010","07","Chiapas","015","Cacahoatán","003-9","010","43",401.9804,0,1,26,141.8844,117.7057,9.34838139534884,4.52714230769231,0,0.0232558139534884,0.604651162790698,0.627906976744186
"829","07015003-9011","07","Chiapas","015","Cacahoatán","003-9","011","95",168.407,0,0,95,168.407,139.708,1.77270526315789,1.47061052631579,0,0,1,1
"830","07015003-9012","07","Chiapas","015","Cacahoatán","003-9","012","236",269.0518,0,0,215,257.0529,0,2.2801,0,0,0,0.911016949152542,0.911016949152542
"831","07015003-9013","07","Chiapas","015","Cacahoatán","003-9","013","339",405.1135,0,0,329,392.8067,325.8823,3.58507522123894,2.53705657492355,0,0,0.970501474926254,0.970501474926254
"832","07015003-9015","07","Chiapas","015","Cacahoatán","003-9","015","70",316.4089,0,0,63,283.5692,235.2467,4.52012714285714,3.7340746031746,0,0,0.9,0.9
"833","07015003-9016","07","Chiapas","015","Cacahoatán","003-9","016","87",25.2905,0,0,83,24.4549,20.2876,0.290695402298851,0.244428915662651,0,0,0.954022988505747,0.954022988505747
"834","07015003-9018","07","Chiapas","015","Cacahoatán","003-9","018","77",17.9587,0,0,60,16.2241,13.4597,0.23322987012987,0.224328333333333,0,0,0.779220779220779,0.779220779220779
"835","07015003-9019","07","Chiapas","015","Cacahoatán","003-9","019","38",8.1318,0,0,3,2.3695,1.9657,0.213994736842105,0.655233333333333,0,0,0.0789473684210526,0.0789473684210526
"836","07015003-9020","07","Chiapas","015","Cacahoatán","003-9","020","60",270.1595,0,1,57,243.7841,202.1914,9.00531666666667,4.33047142857143,0,0.0166666666666667,0.95,0.966666666666667
"837","07015003-9021","07","Chiapas","015","Cacahoatán","003-9","021","7",164.0642,0,0,5,141.6554,117.516,23.4377428571429,23.5032,0,0,0.714285714285714,0.714285714285714
"838","07015003-9022","07","Chiapas","015","Cacahoatán","003-9","022","31",29.8232,0,0,23,24.0471,19.9492,0.962038709677419,0.86735652173913,0,0,0.741935483870968,0.741935483870968
"839","07015003-9023","07","Chiapas","015","Cacahoatán","003-9","023","6",2.1448,0,0,6,2.1448,1.7793,0.357466666666667,0.29655,0,0,1,1
"840","07015003-9024","07","Chiapas","015","Cacahoatán","003-9","024","47",142.7634,0,1,45,61.9341,51.3798,3.03751914893617,1.14177333333333,0,0.0212765957446809,0.957446808510638,0.978723404255319
"841","07015003-9028","07","Chiapas","015","Cacahoatán","003-9","028","163",73.8679,0,0,160,47.7806,39.6384,0.453177300613497,0.24774,0,0,0.98159509202454,0.98159509202454
"842","07015003-9029","07","Chiapas","015","Cacahoatán","003-9","029","306",178.3246,0,0,298,175.0245,145.1988,0.582760130718954,0.487244295302013,0,0,0.973856209150327,0.973856209150327
"843","07015003-9030","07","Chiapas","015","Cacahoatán","003-9","030","5",1.7693,0,0,5,1.7693,1.4679,0.35386,0.29358,0,0,1,1
"844","07016001-7001","07","Chiapas","016","Catazajá","001-7","001","60",971.3071,0,5,20,574.9196,485.6305,16.1884516666667,24.281525,0,0.0833333333333333,0.333333333333333,0.416666666666667
"845","07016001-7002","07","Chiapas","016","Catazajá","001-7","002","55",344.5023,0,7,27,158.0499,133.5037,6.26367818181818,4.94458148148148,0,0.127272727272727,0.490909090909091,0.618181818181818
"846","07016001-7003","07","Chiapas","016","Catazajá","001-7","003","10",305.6681,0,5,0,0,0,0,0,0,0.5,0,0.5
"847","07016001-7004","07","Chiapas","016","Catazajá","001-7","004","15",235.6159,0,7,8,110.2404,93.1192,15.7077266666667,11.6399,0,0.466666666666667,0.533333333333333,1
"848","07016001-7005","07","Chiapas","016","Catazajá","001-7","005","4",517.1567,0,4,0,0,0,0,0,0,1,0,1
"849","07016001-7006","07","Chiapas","016","Catazajá","001-7","006","52",317.3629,0,4,35,195.7227,165.3251,6.10313269230769,4.72357428571429,0,0.0769230769230769,0.673076923076923,0.75
"850","07016001-7007","07","Chiapas","016","Catazajá","001-7","007","23",358.9314,0,3,17,258.6372,218.4692,15.6057130434783,12.8511294117647,0,0.130434782608696,0.739130434782609,0.869565217391304
"851","07016001-7009","07","Chiapas","016","Catazajá","001-7","009","7",63.5219,0,0,7,63.5219,53.6565,9.07455714285714,7.66521428571429,0,0,1,1
"852","07016002-1002","07","Chiapas","016","Catazajá","002-1","002","82",1088.2246,0,32,31,523.3458,442.0666,13.2710317073171,14.2602129032258,0,0.390243902439024,0.378048780487805,0.768292682926829
"853","07016002-1003","07","Chiapas","016","Catazajá","002-1","003","31",953.8943,0,5,19,521.0524,440.1293,30.7707838709677,23.1647,0,0.161290322580645,0.612903225806452,0.774193548387097
"854","07016002-1004","07","Chiapas","016","Catazajá","002-1","004","9",631.7635,0,6,1,20.2001,17.0629,70.1959444444445,17.0629,0,0.666666666666667,0.111111111111111,0.777777777777778
"855","07016002-1005","07","Chiapas","016","Catazajá","002-1","005","112",596.3349,0,5,61,287.2678,239.0341,10.6488375,5.92352666666667,0,0.0446428571428571,0.544642857142857,0.589285714285714
"856","07016002-1006","07","Chiapas","016","Catazajá","002-1","006","51",308.2268,0,0,35,234.3061,197.9166,6.04366274509804,5.65476,0,0,0.686274509803922,0.686274509803922
"857","07016002-1007","07","Chiapas","016","Catazajá","002-1","007","58",1200.9641,0,42,3,5.3373,4.5084,20.7062775862069,1.5028,0,0.724137931034483,0.0517241379310345,0.775862068965517
"858","07016002-1008","07","Chiapas","016","Catazajá","002-1","008","22",695.0346,0,14,7,226.0361,190.9311,31.5924818181818,27.2758714285714,0,0.636363636363636,0.318181818181818,0.954545454545455
"859","07016002-1009","07","Chiapas","016","Catazajá","002-1","009","7",36.1216,0,1,4,19.2936,16.2972,5.16022857142857,4.0743,0,0.142857142857143,0.571428571428571,0.714285714285714
"860","07016002-1010","07","Chiapas","016","Catazajá","002-1","010","82",183.5117,0,1,74,171.0606,144.4939,2.23794756097561,1.95262027027027,0,0.0121951219512195,0.902439024390244,0.914634146341463
"861","07016003-6001","07","Chiapas","016","Catazajá","003-6","001","19",1064.2421,0,4,10,596.643,503.9801,56.0127421052632,50.39801,0,0.210526315789474,0.526315789473684,0.736842105263158
"862","07016003-6002","07","Chiapas","016","Catazajá","003-6","002","3",844.7905,0,1,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333
"863","07016003-6003","07","Chiapas","016","Catazajá","003-6","003","8",305.6088,0,0,4,95.9415,81.0411,38.2011,20.260275,0,0,0.5,0.5
"864","07016003-6004","07","Chiapas","016","Catazajá","003-6","004","37",852.1564,0,4,25,564.5503,476.8718,23.0312540540541,19.074872,0,0.108108108108108,0.675675675675676,0.783783783783784
"865","07016003-6005","07","Chiapas","016","Catazajá","003-6","005","12",931.3588,0,10,0,0,0,0,0,0,0.833333333333333,0,0.833333333333333
"866","07016003-6006","07","Chiapas","016","Catazajá","003-6","006","35",1187.8554,0,0,3,55.3278,46.7351,33.9387257142857,15.5783666666667,0,0,0.0857142857142857,0.0857142857142857
"867","07016003-6008","07","Chiapas","016","Catazajá","003-6","008","78",465.8465,0,1,59,345.303,291.8947,11.9447820512821,5.80435877192983,0,0.0128205128205128,0.756410256410256,0.769230769230769
"868","07016003-6009","07","Chiapas","016","Catazajá","003-6","009","3",318.2959,0,2,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667
"869","07016003-6010","07","Chiapas","016","Catazajá","003-6","010","3",2574.9461,0,1,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333
"870","07016003-6011","07","Chiapas","016","Catazajá","003-6","011","9",1004.614,0,5,2,124.7962,105.4144,111.623777777778,52.7072,0,0.555555555555556,0.222222222222222,0.777777777777778
"871","07016003-6012","07","Chiapas","016","Catazajá","003-6","012","52",265.1825,0,0,42,214.9714,181.5848,5.09966346153846,4.32344761904762,0,0,0.807692307692308,0.807692307692308
"872","07016003-6013","07","Chiapas","016","Catazajá","003-6","013","59",248.8293,0,0,55,161.6829,136.5725,4.21744576271186,2.48313636363636,0,0,0.932203389830508,0.932203389830508
"873","07016003-6014","07","Chiapas","016","Catazajá","003-6","014","47",220.9321,0,4,35,69.3498,60.3851,9.40136595744681,3.61922643678161,0,0.0851063829787234,0.74468085106383,0.829787234042553
"874","07016003-6015","07","Chiapas","016","Catazajá","003-6","015","48",58.7427,0,0,43,52.7633,44.5688,1.22380625,1.03648372093023,0,0,0.895833333333333,0.895833333333333
"875","07016003-6016","07","Chiapas","016","Catazajá","003-6","016","31",39.6232,0,5,24,31.6772,26.7574,1.27816774193548,1.11489166666667,0,0.161290322580645,0.774193548387097,0.935483870967742
"876","07016003-6017","07","Chiapas","016","Catazajá","003-6","017","75",368.5156,0,1,45,196.6239,166.087,4.91354133333333,3.69082222222222,0,0.0133333333333333,0.6,0.613333333333333
"877","07016004-0001","07","Chiapas","016","Catazajá","004-0","001","262",1728.4134,0,20,153,933.1864,750.4472,13.1939954198473,6.89355124113475,0,0.0763358778625954,0.583969465648855,0.66030534351145
"878","07016004-0003","07","Chiapas","016","Catazajá","004-0","003","36",588.0466,0,28,4,46.0688,38.914,16.3346277777778,9.7285,0,0.777777777777778,0.111111111111111,0.888888888888889
"879","07016004-0004","07","Chiapas","016","Catazajá","004-0","004","320",901.0032,0,9,95,263.4397,214.1184,5.63127,3.11813258426966,0,0.028125,0.296875,0.325
"880","07016004-0005","07","Chiapas","016","Catazajá","004-0","005","4",250.5348,0,4,0,0,0,0,0,0,1,0,1
"881","07016004-0006","07","Chiapas","016","Catazajá","004-0","006","50",1436.4294,0,14,24,637.4809,246.2308,57.457176,36.562219047619,0,0.28,0.48,0.76
"882","07016004-0007","07","Chiapas","016","Catazajá","004-0","007","145",1427.7588,0,102,21,185.5919,136.5767,19.6932248275862,10.1380691176471,0,0.703448275862069,0.144827586206897,0.848275862068965
"883","07016004-0008","07","Chiapas","016","Catazajá","004-0","008","21",698.2829,0,18,1,20.2374,6.0307,33.2515666666667,6.0307,0,0.857142857142857,0.0476190476190476,0.904761904761905
"884","07016004-0009","07","Chiapas","016","Catazajá","004-0","009","116",1165.8351,0,108,4,22.6038,12.0449,20.1006051724138,6.5763,0,0.931034482758621,0.0344827586206897,0.96551724137931
"885","07016004-0010","07","Chiapas","016","Catazajá","004-0","010","4",222.874,0,4,0,0,0,0,0,0,1,0,1
"886","07016004-0011","07","Chiapas","016","Catazajá","004-0","011","3",13.5255,0,0,2,9.31,2.7744,4.5085,1.3872,0,0,0.666666666666667,0.666666666666667
"887","07016004-0012","07","Chiapas","016","Catazajá","004-0","012","24",96.1551,0,4,11,45.9102,38.78,4.0064625,3.52545454545455,0,0.166666666666667,0.458333333333333,0.625
"888","07016004-0013","07","Chiapas","016","Catazajá","004-0","013","47",158.433,0,7,27,89.0603,36.8298,6.74182978723404,4.88476413043478,0,0.148936170212766,0.574468085106383,0.723404255319149
"889","07016005-5001","07","Chiapas","016","Catazajá","005-5","001","37",1186.5891,0,16,2,13.716,11.5858,32.0699756756757,5.7929,0,0.432432432432432,0.0540540540540541,0.486486486486487
"890","07016005-5003","07","Chiapas","016","Catazajá","005-5","003","12",454.5046,0,11,0,0,0,0,0,0,0.916666666666667,0,0.916666666666667
"891","07016005-5004","07","Chiapas","016","Catazajá","005-5","004","79",1213.1326,0,13,17,141.6505,119.6512,15.3561088607595,7.03830588235294,0,0.164556962025316,0.215189873417722,0.379746835443038
"892","07016005-5006","07","Chiapas","016","Catazajá","005-5","006","12",147.1294,0,9,1,14.7459,12.4558,12.2607833333333,12.4558,0,0.75,0.0833333333333333,0.833333333333333
"893","07016005-5007","07","Chiapas","016","Catazajá","005-5","007","6",539.8512,0,2,4,369.8792,110.2241,89.9752,27.556025,0,0.333333333333333,0.666666666666667,1
"894","07016005-5008","07","Chiapas","016","Catazajá","005-5","008","7",58.7662,0,0,0,0,0,0,0,0,0,0,0
"895","07016005-5009","07","Chiapas","016","Catazajá","005-5","009","11",619.2038,0,6,4,257.5911,76.7623,56.2912545454545,19.190575,0,0.545454545454545,0.363636363636364,0.909090909090909
"896","07016005-5010","07","Chiapas","016","Catazajá","005-5","010","5",959.8274,0,2,0,0,0,0,0,0,0.4,0,0.4
"897","07016005-5011","07","Chiapas","016","Catazajá","005-5","011","89",1477.6226,0,56,9,57.0229,49.1177,33.205002247191,11.4962875,0,0.629213483146067,0.101123595505618,0.730337078651685
"898","07016005-5013","07","Chiapas","016","Catazajá","005-5","013","5",558.0559,0,2,0,0,0,0,0,0,0.4,0,0.4
"899","07016005-5014","07","Chiapas","016","Catazajá","005-5","014","9",401.3549,0,8,0,0,0,0,0,0,0.888888888888889,0,0.888888888888889
"900","07016005-5016","07","Chiapas","016","Catazajá","005-5","016","77",152.0144,0,36,7,7.9241,6.6934,1.97421298701299,0.9562,0,0.467532467532468,0.0909090909090909,0.558441558441558
"901","07016005-5017","07","Chiapas","016","Catazajá","005-5","017","24",211.5956,0,16,4,13.9677,11.7984,8.81648333333333,2.9496,0,0.666666666666667,0.166666666666667,0.833333333333333
"902","07016006-A001","07","Chiapas","016","Catazajá","006-A","001","290",2144.6126,0,239,10,18.3522,15.5019,7.39521586206896,1.55019,0,0.824137931034483,0.0344827586206897,0.858620689655172
"903","07016006-A002","07","Chiapas","016","Catazajá","006-A","002","10",360.4459,0,7,0,0,0,0,0,0,0.7,0,0.7
"904","07016006-A004","07","Chiapas","016","Catazajá","006-A","004","141",990.9464,0,112,16,64.1284,57.7109,21.0839659574468,14.5060954545455,0,0.794326241134752,0.113475177304965,0.907801418439716
"905","07016006-A005","07","Chiapas","016","Catazajá","006-A","005","12",296.8807,0,11,0,0,0,0,0,0,0.916666666666667,0,0.916666666666667
"906","07016006-A006","07","Chiapas","016","Catazajá","006-A","006","6",680.6443,0,3,0,0,0,0,0,0,0.5,0,0.5
"907","07016006-A007","07","Chiapas","016","Catazajá","006-A","007","4",116.1899,0,4,0,0,0,0,0,0,1,0,1
"908","07016006-A008","07","Chiapas","016","Catazajá","006-A","008","4",631.2896,0,3,0,0,0,0,0,0,0.75,0,0.75
"909","07016006-A009","07","Chiapas","016","Catazajá","006-A","009","5",336.2925,0,5,0,0,0,0,0,0,1,0,1
"910","07016007-4001","07","Chiapas","016","Catazajá","007-4","001","200",771.3899,0,82,81,262.6488,221.8576,3.8569495,2.73898271604938,0,0.41,0.405,0.815
"911","07016007-4002","07","Chiapas","016","Catazajá","007-4","002","5",19.2313,0,2,3,11.7519,9.9268,3.84626,3.30893333333333,0,0.4,0.6,1
"912","07016007-4003","07","Chiapas","016","Catazajá","007-4","003","7",1280.616,0,3,0,0,0,0,0,0,0.428571428571429,0,0.428571428571429
"913","07016007-4004","07","Chiapas","016","Catazajá","007-4","004","52",679.9579,0,6,31,212.6804,181.1019,26.1522269230769,15.0743866666667,0,0.115384615384615,0.596153846153846,0.711538461538462
"914","07016007-4005","07","Chiapas","016","Catazajá","007-4","005","7",464.0859,1,5,0,0,0,0,0,0.142857142857143,0.714285714285714,0,0.857142857142857
